series,days,rs_from,rs_to,n,hit_rate,mean_excess,median_excess,p25_excess,mean_max_rel_dd,mean_min_rel
roc_20_60_120_w111,40,20,70,2053,0.5148563078421822,0.08978602813892052,0.01467013797286354,-0.12660565881776886,-0.19940727503298,-0.1259410988818077
roc_20_60_120_w111,40,20,80,1309,0.5439266615737204,0.12716852209886598,0.03320230694237969,-0.1315080575483054,-0.2124845545580288,-0.13280333042854606
roc_20_60_120_w111,40,20,90,605,0.6,0.18322470638779192,0.06310112082483288,-0.13538017821782816,-0.23740646068563534,-0.13712122621682588
roc_20_60_120_w111,40,30,70,3235,0.47913446676970634,0.05641953730927982,-0.010345184053723644,-0.1331788523757375,-0.18905542739055212,-0.1237722715509868
roc_20_60_120_w111,40,30,80,1900,0.521578947368421,0.10041513557996193,0.015054940286832852,-0.13010760372634983,-0.2027626301120192,-0.1288553907886595
roc_20_60_120_w111,40,30,90,806,0.5905707196029777,0.16411750229670238,0.06271343209647195,-0.1269348945738239,-0.2290645350468196,-0.13413032999834829
roc_20_60_120_w111,40,40,70,4498,0.47398843930635837,0.04137405679740998,-0.012937320691355891,-0.13135268560454993,-0.1820731368012148,-0.12120058168983215
roc_20_60_120_w111,40,40,80,2617,0.5021016431027895,0.0756134695605284,0.0029797364253061898,-0.13419012898204086,-0.19597691384401278,-0.1264628580696959
roc_20_60_120_w111,40,40,90,1082,0.5720887245841035,0.1298481379755667,0.04952922008808347,-0.13773362479581158,-0.22717152169770255,-0.13394405963141098
roc_21_63_126_w111,10,20,70,420,0.5714285714285714,0.16440984626862873,0.06147693910145813,-0.11626112821756104,-0.2265020378905442,-0.13997879115843662
roc_21_63_126_w111,10,20,80,201,0.6169154228855721,0.2242229942580936,0.09015967087916033,-0.11059612795239832,-0.24135967610339382,-0.14425117299289025
roc_21_63_126_w111,10,20,90,79,0.6582278481012658,0.20779586636771913,0.07490126534937191,-0.07543801220170382,-0.2697012157090928,-0.13962522279546274
roc_21_63_126_w111,10,30,70,849,0.5465253239104829,0.12991197404415103,0.035964523998519404,-0.11859381345762673,-0.21416802503450952,-0.13621898159984763
roc_21_63_126_w111,10,30,80,369,0.5907859078590786,0.1950061307071538,0.06834777938494008,-0.11576517304883371,-0.23239614274515266,-0.14373375130675145
roc_21_63_126_w111,10,30,90,121,0.6115702479338843,0.20724753564240306,0.06393218505832299,-0.0798112109170932,-0.2683057462742593,-0.14626520283083863
roc_21_63_126_w111,10,40,70,1566,0.5089399744572158,0.08785840429691322,0.010242697037939008,-0.12636306548004866,-0.20633451092699834,-0.13187848851705067
roc_21_63_126_w111,10,40,80,669,0.5590433482810164,0.14622931211611903,0.051546625372795085,-0.12643741517318505,-0.22834854322470038,-0.1418829686021492
roc_21_63_126_w111,10,40,90,193,0.5906735751295337,0.2092373793944323,0.051446565708261005,-0.12546793694717576,-0.2591380135677917,-0.14120112773317467
roc_21_63_126_w111,20,20,70,1047,0.5472779369627507,0.11658429476962665,0.03634702357543096,-0.11386503784142454,-0.20931980584390603,-0.12944764385659466
roc_21_63_126_w111,20,20,80,563,0.6021314387211367,0.1972814170737159,0.07746811854348312,-0.10697264253631245,-0.22261899910980132,-0.13795947357943064
roc_21_63_126_w111,20,20,90,233,0.630901287553648,0.2139687792179375,0.06393218505832299,-0.08081124454120225,-0.2547085486599957,-0.14006518364139572
roc_21_63_126_w111,20,30,70,1768,0.5147058823529411,0.08507393297770278,0.012364537863323755,-0.12530415846107512,-0.20070454269345545,-0.12900369778050025
roc_21_63_126_w111,20,30,80,936,0.5427350427350427,0.14662889547430463,0.041468425204034265,-0.12373929464235722,-0.21554256039984396,-0.13495721607946115
roc_21_63_126_w111,20,30,90,357,0.6218487394957983,0.19692689203668948,0.05323456016406081,-0.10777441327155032,-0.24020766111924952,-0.13637072244432247
roc_21_63_126_w111,20,40,70,2898,0.48792270531400966,0.059394725084034365,-0.004177307469306335,-0.12623885477529545,-0.1900307470230049,-0.12386667410308154
roc_21_63_126_w111,20,40,80,1458,0.5315500685871056,0.11231357570572482,0.02402836466028413,-0.12498856032438277,-0.20831036254227792,-0.13120361425118807
roc_21_63_126_w111,20,40,90,515,0.570873786407767,0.1456936090653038,0.028971849687915274,-0.12543098221648083,-0.24254264656517652,-0.14374198403970065
roc_21_63_126_w111,30,20,70,1512,0.5257936507936508,0.09348667471901138,0.02053839157808124,-0.11748800613589755,-0.20274668130342405,-0.12817292643018605
roc_21_63_126_w111,30,20,80,891,0.5611672278338945,0.15995510527128726,0.05225269294419532,-0.11212122408066502,-0.21425810521787525,-0.13348811114198025
roc_21_63_126_w111,30,20,90,383,0.618798955613577,0.18917654955749752,0.055691643083725095,-0.09257624457431657,-0.24471882471775505,-0.13890678571684234
roc_21_63_126_w111,30,30,70,2460,0.49349593495934957,0.06668456553699817,-0.0013743960023312463,-0.1269191521057182,-0.19427900162133205,-0.12590518323672764
roc_21_63_126_w111,30,30,80,1364,0.5300586510263929,0.12503462080599567,0.02399859215436939,-0.12520027923002774,-0.20798781656525706,-0.12998024818605944
roc_21_63_126_w111,30,30,90,552,0.5833333333333334,0.16280907666767974,0.04313737000236473,-0.12136838145610085,-0.2358534622000491,-0.13847520952681286
roc_21_63_126_w111,30,40,70,3694,0.48375744450460206,0.04944172943660602,-0.005801158757249736,-0.12563055773409115,-0.18449998597464548,-0.1208422716543181
roc_21_63_126_w111,30,40,80,2022,0.516320474777448,0.09362753209651846,0.011702740867033712,-0.1263178940199853,-0.20143475893712454,-0.12702922572821337
roc_21_63_126_w111,30,40,90,773,0.553686934023286,0.11646560472384863,0.024635187026348815,-0.1391354207301262,-0.23552657211672678,-0.14134530387888572
roc_21_63_126_w111,40,20,70,1971,0.49822425164890916,0.08160652794664579,0.0014981333095417382,-0.12473133333552613,-0.199544045891307,-0.12709276773566744
roc_21_63_126_w111,40,20,80,1209,0.5392886683209264,0.1357017588443667,0.03277667521137134,-0.12786543000799702,-0.21129246466245188,-0.13252276527008996
roc_21_63_126_w111,40,20,90,542,0.5959409594095941,0.16176145166062947,0.05283754969908783,-0.12288888711624424,-0.23837173811266157,-0.14114245362940994
roc_21_63_126_w111,40,30,70,3065,0.4802610114192496,0.05730429069664142,-0.008626761419875784,-0.13066040164171738,-0.19021857315457633,-0.12353854614424989
roc_21_63_126_w111,40,30,80,1790,0.5150837988826815,0.10557894701112498,0.012468209634491356,-0.12895691941945397,-0.2033264910141393,-0.1277081916420066
roc_21_63_126_w111,40,30,90,746,0.5750670241286864,0.13497130729196188,0.04246795200148645,-0.1383429979975361,-0.23411905714653838,-0.14078192488882788
roc_21_63_126_w111,40,40,70,4316,0.47544022242817424,0.0440954291584182,-0.011023552762834288,-0.12688448510028993,-0.1815880393129806,-0.11953202395087437
roc_21_63_126_w111,40,40,80,2515,0.5061630218687873,0.08094448698002651,0.0047835053615584155,-0.12811441963795409,-0.19749576738181676,-0.12539351799488796
roc_21_63_126_w111,40,40,90,1026,0.557504873294347,0.10331988311561265,0.026142484715731218,-0.1448296310160821,-0.22980686665744027,-0.13883032724113567
roc_63_126_252_w112,10,20,70,69,0.5942028985507246,0.30166551412630466,0.09676657782581444,-0.14683158091358073,-0.2458965545528719,-0.13472572931205865
roc_63_126_252_w112,10,20,80,33,0.5757575757575758,0.26293248685016923,0.07572464520811084,-0.18321924072353357,-0.2663377962844147,-0.15792017123178206
roc_63_126_252_w112,10,20,90,11,0.8181818181818182,0.8337008381309002,0.7253767018980917,0.19342757849148273,-0.3277807102458944,-0.11919884500971731
roc_63_126_252_w112,10,30,70,128,0.5859375,0.28017180497789745,0.07619121223309855,-0.13544808418849916,-0.2328047722649461,-0.1367934096189717
roc_63_126_252_w112,10,30,80,54,0.48148148148148145,0.19073070262705474,-0.0077651805876178814,-0.20465775433150651,-0.2681704093598632,-0.1665951137185152
roc_63_126_252_w112,10,30,90,12,0.8333333333333334,0.7664688747189414,0.6144628752057139,0.13647113887724788,-0.325892107096851,-0.13062033989013877
roc_63_126_252_w112,10,40,70,333,0.5405405405405406,0.16859531167830896,0.023974519120253723,-0.1287812956638202,-0.2180125541858992,-0.13725281765264555
roc_63_126_252_w112,10,40,80,98,0.5102040816326531,0.1709203465712193,0.0033336411741768934,-0.15317132653875168,-0.24135719049641666,-0.14684850391897486
roc_63_126_252_w112,10,40,90,20,0.7,0.5301865316950328,0.34962402129971687,-0.0709845639177129,-0.29071688635535875,-0.13858188288796908
roc_63_126_252_w112,20,20,70,179,0.5586592178770949,0.21939101547409487,0.0577558336852233,-0.12506916650483435,-0.22556432911889074,-0.13279754385117415
roc_63_126_252_w112,20,20,80,82,0.6341463414634146,0.2558172625416839,0.10187156041740231,-0.1439967913535292,-0.23873347258391597,-0.14464676521964775
roc_63_126_252_w112,20,20,90,20,0.8,0.7808037434534206,0.6140609465043267,0.025201929389547628,-0.3224625101391204,-0.12804133260906736
roc_63_126_252_w112,20,30,70,359,0.5571030640668524,0.1924787289171924,0.048650531602321356,-0.12700915096956256,-0.21838021636712324,-0.131719851993669
roc_63_126_252_w112,20,30,80,154,0.6233766233766234,0.2435817822999415,0.10549360794754803,-0.10485448138177725,-0.23534125458690633,-0.13763583299487797
roc_63_126_252_w112,20,30,90,27,0.7777777777777778,0.5730736695900677,0.21386606420909948,0.01401962993444561,-0.32710908591855636,-0.1443157114221957
roc_63_126_252_w112,20,40,70,747,0.5341365461847389,0.13313376996475046,0.022614777830009425,-0.11956832077617707,-0.20143380942964004,-0.1250257783897798
roc_63_126_252_w112,20,40,80,268,0.5671641791044776,0.19059587478176568,0.060979423266181554,-0.1305710862448476,-0.21995017421208046,-0.13486199122636328
roc_63_126_252_w112,20,40,90,56,0.75,0.3990433095073216,0.17298909277386598,0.006272230613565188,-0.25371492439247795,-0.12684664575768512
roc_63_126_252_w112,30,20,70,306,0.5588235294117647,0.20212165896768075,0.056884464893147135,-0.12035803041303841,-0.22006683867805307,-0.13004455480850802
roc_63_126_252_w112,30,20,80,159,0.6226415094339622,0.2126099260703645,0.07927250111383799,-0.13893556973949572,-0.23472787960744304,-0.14565871903385558
roc_63_126_252_w112,30,20,90,32,0.78125,0.5990822883751035,0.2806281971822273,0.017037757965227718,-0.2962161987835508,-0.13018158438131397
roc_63_126_252_w112,30,30,70,590,0.5423728813559322,0.15949468563261493,0.027663743755849346,-0.12136838145610085,-0.20635531154974013,-0.12552552310833512
roc_63_126_252_w112,30,30,80,302,0.5960264900662252,0.20447590148159753,0.06963220065258868,-0.10866970625019157,-0.22439663383657707,-0.13002644590488935
roc_63_126_252_w112,30,30,90,61,0.6885245901639344,0.40906981188847236,0.16731122006695298,-0.15162970294371167,-0.2914562319304015,-0.15276145265510108
roc_63_126_252_w112,30,40,70,1115,0.5147982062780269,0.10974431881105849,0.008767525904637918,-0.11983618750531166,-0.19320642098203233,-0.12226399142521917
roc_63_126_252_w112,30,40,80,487,0.5831622176591376,0.15979784489848334,0.0652053069817855,-0.1148159054951935,-0.2097030240292289,-0.12392159621680174
roc_63_126_252_w112,30,40,90,106,0.660377358490566,0.37274791794798595,0.16163334736003998,-0.147057865612785,-0.25837965404138213,-0.13760916160238745
roc_63_126_252_w112,40,20,70,477,0.5576519916142557,0.1763629311435188,0.04761808473747675,-0.13253373287426434,-0.21402283383961243,-0.12601113128884558
roc_63_126_252_w112,40,20,80,269,0.6282527881040892,0.19644596905746656,0.08556472454159403,-0.10732095026314328,-0.22460887947419195,-0.1304045437566257
roc_63_126_252_w112,40,20,90,52,0.7115384615384616,0.40891972421210787,0.16163334736003998,-0.045970336694315495,-0.28453002668243205,-0.13768086275190372
roc_63_126_252_w112,40,30,70,836,0.5131578947368421,0.1262498931906187,0.005389912229605942,-0.13021085311203784,-0.2016915278348054,-0.12456205243449273
roc_63_126_252_w112,40,30,80,450,0.6,0.17332686287765295,0.07650041264084473,-0.11055925207933226,-0.2137321578886709,-0.12457026488447784
roc_63_126_252_w112,40,30,90,113,0.6991150442477876,0.362233157393848,0.14777923429966122,-0.09465246359733015,-0.25649961638801294,-0.13265979105503506
roc_63_126_252_w112,40,40,70,1463,0.5003417634996582,0.09414030351236688,0.00045451637552840207,-0.1286683679221987,-0.19057804187503113,-0.1204604194464664
roc_63_126_252_w112,40,40,80,704,0.5894886363636364,0.14485369129569148,0.06511225144137744,-0.10822012092117547,-0.2020344858138496,-0.11799144157516768
roc_63_126_252_w112,40,40,90,178,0.6741573033707865,0.3056334723722199,0.152385150712806,-0.07437063627633744,-0.23176770719009165,-0.12659388940445768
roc_10_50_200_w111,10,20,70,410,0.5585365853658537,0.12790412970885065,0.04447255335249278,-0.13542310262654877,-0.24090889052809517,-0.15406054416715873
roc_10_50_200_w111,10,20,80,204,0.5490196078431373,0.17194194586140757,0.04918093436459581,-0.18216908418450686,-0.2739653099114782,-0.1695526425280092
roc_10_50_200_w111,10,20,90,62,0.5806451612903226,0.2712000383452349,0.06264409705246998,-0.19592882255275973,-0.2840139494377221,-0.15856202875428158
roc_10_50_200_w111,10,30,70,781,0.5467349551856594,0.09745510361180033,0.03795581675068893,-0.12976642965534868,-0.2201710793164904,-0.14137122614737008
roc_10_50_200_w111,10,30,80,357,0.5574229691876751,0.1452900888216364,0.050653134811400546,-0.16801458750723153,-0.24919225414095558,-0.1533423469485903
roc_10_50_200_w111,10,30,90,111,0.5945945945945946,0.2399743792121935,0.07470342067684266,-0.17212838392525942,-0.2562218233684308,-0.13629821019589294
roc_10_50_200_w111,10,40,70,1422,0.5189873417721519,0.0747150100237723,0.012975603821961501,-0.12176996407155238,-0.2022154161602768,-0.12988640145038963
roc_10_50_200_w111,10,40,80,589,0.5263157894736842,0.11449625353844732,0.022579597562752518,-0.16278341882007924,-0.23545278738033942,-0.1490440563398719
roc_10_50_200_w111,10,40,90,154,0.5584415584415584,0.1968343399416138,0.06561819848140715,-0.1830524993741379,-0.26343129933388987,-0.152318611536231
roc_10_50_200_w111,20,20,70,846,0.5591016548463357,0.1190362377793811,0.04002782905562707,-0.1185205297792919,-0.2207193441996676,-0.13705093773382382
roc_10_50_200_w111,20,20,80,475,0.5410526315789473,0.15911582167606475,0.0371138120248411,-0.1640504654804907,-0.24974756567732573,-0.15475969599632047
roc_10_50_200_w111,20,20,90,156,0.6025641025641025,0.28836377435282645,0.09164202848268943,-0.17240226529053873,-0.26773333277454686,-0.15146712403926307
roc_10_50_200_w111,20,30,70,1535,0.5478827361563517,0.09178457748619807,0.03192485534864398,-0.11600170786679387,-0.20191960717124052,-0.12784181529655936
roc_10_50_200_w111,20,30,80,766,0.5456919060052219,0.13195478573214486,0.03374273134937977,-0.14714077519989652,-0.2314109547558167,-0.14575963651918128
roc_10_50_200_w111,20,30,90,247,0.6072874493927125,0.22488223865501494,0.08055698223644425,-0.14744965830374002,-0.25005686745509903,-0.1379096409142081
roc_10_50_200_w111,20,40,70,2510,0.5147410358565737,0.06317097917096899,0.00833408547854353,-0.11703284374608558,-0.1889729346509843,-0.1221500477547942
roc_10_50_200_w111,20,40,80,1186,0.5219224283305227,0.11033479843058304,0.022773494823303597,-0.13546267932309003,-0.2164325258072035,-0.1366617133311233
roc_10_50_200_w111,20,40,90,372,0.553763440860215,0.16992080012061528,0.060979423266181554,-0.15324181732504713,-0.24166746361369068,-0.1457038420836671
roc_10_50_200_w111,30,20,70,1288,0.5364906832298136,0.09130249163920455,0.019249897560772167,-0.1280766066366035,-0.2131194622116505,-0.1374509559189009
roc_10_50_200_w111,30,20,80,749,0.5300400534045394,0.12131242808629136,0.023243265211241537,-0.15875417440030648,-0.23857406742584525,-0.1498688258670493
roc_10_50_200_w111,30,20,90,284,0.5669014084507042,0.20738107807092862,0.052297534012232916,-0.18271901667534654,-0.2592439153875843,-0.16171442125834806
roc_10_50_200_w111,30,30,70,2146,0.5279589934762349,0.07628845900557031,0.015376219871455321,-0.1190536209573147,-0.19492666656213845,-0.12507037665687398
roc_10_50_200_w111,30,30,80,1123,0.5298308103294747,0.11010380618560711,0.02345259098894137,-0.13991425101844662,-0.22252085272495717,-0.1387745212954279
roc_10_50_200_w111,30,30,90,406,0.5689655172413793,0.1737046183570051,0.0649260062243725,-0.17272811306864033,-0.24968542297328428,-0.15273918421363988
roc_10_50_200_w111,30,40,70,3251,0.49830821285758226,0.0522999474279142,0.0015346071446815657,-0.12105942997495989,-0.1844851745637574,-0.12048459016556473
roc_10_50_200_w111,30,40,80,1646,0.5097205346294046,0.08697402302543827,0.009583377811038296,-0.1359164506575838,-0.208879379194826,-0.13184086286616017
roc_10_50_200_w111,30,40,90,569,0.5377855887521968,0.14336709485380225,0.03917967198802608,-0.16387401101249552,-0.24086489058851648,-0.14988991346616853
roc_10_50_200_w111,40,20,70,1697,0.5220978196817914,0.07903171286549115,0.012483911784107682,-0.1263648014358874,-0.20461389606242364,-0.13323853648892328
roc_10_50_200_w111,40,20,80,1007,0.5283018867924528,0.10930215921971861,0.020461154439671114,-0.14445875714368023,-0.2267927477860467,-0.14428254652464803
roc_10_50_200_w111,40,20,90,411,0.5693430656934306,0.18968553056360032,0.06479574182646974,-0.17702886928683775,-0.2518203089282775,-0.1588711689755102
roc_10_50_200_w111,40,30,70,2663,0.5148328952309426,0.06499589053026641,0.008368777583556475,-0.12138877317446292,-0.19019291108081673,-0.1232951145584892
roc_10_50_200_w111,40,30,80,1473,0.5159538357094365,0.09306543539693624,0.01273004874312611,-0.13918221636596095,-0.21435836953257575,-0.13620757368506134
roc_10_50_200_w111,40,30,90,559,0.5599284436493739,0.16124167691333258,0.06049245227847022,-0.1709289256384976,-0.2438671291043608,-0.15113059626958714
roc_10_50_200_w111,40,40,70,3820,0.49031413612565444,0.04608719138319009,-0.0018922952989066655,-0.12380191343330793,-0.18141343064568774,-0.11978262650564013
roc_10_50_200_w111,40,40,80,2063,0.4900630150266602,0.07257062751490778,-0.0019028123465528735,-0.13877578224387366,-0.2035751819635172,-0.13049278944540932
roc_10_50_200_w111,40,40,90,758,0.5382585751978892,0.1342704000555545,0.03656364814438451,-0.15727570135347863,-0.23317144369110204,-0.14510685212688296
roc_20_100_200_w111,10,20,70,213,0.5915492957746479,0.20690215014653926,0.08499566643301881,-0.1451413447038041,-0.24544561051498764,-0.14581517711265218
roc_20_100_200_w111,10,20,80,104,0.5769230769230769,0.20615639200770083,0.06436396344239637,-0.1762460609622943,-0.2778786537660634,-0.15431057911350934
roc_20_100_200_w111,10,20,90,32,0.53125,0.23721753584782446,0.022234235672246805,-0.15819179877169226,-0.30471962062316715,-0.19187554447454178
roc_20_100_200_w111,10,30,70,432,0.5787037037037037,0.16409275971289033,0.06395899442047193,-0.11813128343159168,-0.22355077817828828,-0.13674976602352745
roc_20_100_200_w111,10,30,80,177,0.5819209039548022,0.21715532867352505,0.09365617354976452,-0.15427866267797608,-0.25440804452182453,-0.14295998463576212
roc_20_100_200_w111,10,30,90,51,0.5882352941176471,0.2532962141968617,0.06168563822152873,-0.16874895170075482,-0.28219115876391987,-0.16883981995710123
roc_20_100_200_w111,10,40,70,870,0.5448275862068965,0.11821519755942275,0.026961409218597132,-0.13557886671095515,-0.2070973172318345,-0.13113141522362282
roc_20_100_200_w111,10,40,80,310,0.5774193548387097,0.18541999473781506,0.07172356251161571,-0.13429314470335696,-0.235974765102832,-0.13125378800147466
roc_20_100_200_w111,10,40,90,75,0.6133333333333333,0.335334763504983,0.09365617354976452,-0.14783252913696332,-0.28088747911258805,-0.14914581323638484
roc_20_100_200_w111,20,20,70,554,0.5794223826714802,0.1754800488423718,0.0643907728045453,-0.10586632322032172,-0.2150461882566315,-0.12716685369049005
roc_20_100_200_w111,20,20,80,260,0.6230769230769231,0.22188835001511467,0.07690723044725212,-0.11209476293582571,-0.24373748324777475,-0.13889180704131385
roc_20_100_200_w111,20,20,90,97,0.6391752577319587,0.30923150066937716,0.09365617354976452,-0.13429314470335696,-0.2791286548724901,-0.1626769964047527
roc_20_100_200_w111,20,30,70,1047,0.5491881566380133,0.12288171826687298,0.034105834403735935,-0.11677438752560065,-0.20096825013402028,-0.12541113111199095
roc_20_100_200_w111,20,30,80,453,0.5717439293598234,0.16000951120889884,0.04854415445243743,-0.13450660519375068,-0.2339563604166878,-0.1416975300290433
roc_20_100_200_w111,20,30,90,144,0.6527777777777778,0.2699379072240724,0.12557894878740816,-0.12434765471539988,-0.260648290553524,-0.14875772234835985
roc_20_100_200_w111,20,40,70,1784,0.523542600896861,0.08289000103440713,0.012257215620920636,-0.11737918144606319,-0.18944361584403763,-0.11907191900119622
roc_20_100_200_w111,20,40,80,751,0.563249001331558,0.12960602619002562,0.03582138428263182,-0.1301765979544114,-0.2186430562905114,-0.1313008945638962
roc_20_100_200_w111,20,40,90,205,0.5951219512195122,0.2183091875266813,0.07018740842505766,-0.13751821329431602,-0.25713852144157123,-0.14758267824288637
roc_20_100_200_w111,30,20,70,845,0.5644970414201184,0.14092457981317538,0.04392032270694651,-0.11199977579580933,-0.20648778777897672,-0.1254285788048197
roc_20_100_200_w111,30,20,80,445,0.597752808988764,0.17134175736611496,0.05734855995598309,-0.1275030242325912,-0.2345353934330229,-0.13581745230426037
roc_20_100_200_w111,30,20,90,171,0.6140350877192983,0.27196647359516185,0.08585877510792472,-0.13720865405686428,-0.26384316833162014,-0.1596600556101174
roc_20_100_200_w111,30,30,70,1494,0.5461847389558233,0.10805072026499975,0.02935758865674587,-0.11376128183561279,-0.19320374451682681,-0.12063335481570386
roc_20_100_200_w111,30,30,80,742,0.5633423180592992,0.13642297117116342,0.04345914861058542,-0.12833576902873378,-0.22231151920687672,-0.13277160135194516
roc_20_100_200_w111,30,30,90,241,0.6224066390041494,0.23695174451388373,0.07835517699627315,-0.11408502064399703,-0.2507495179250476,-0.1500605919816985
roc_20_100_200_w111,30,40,70,2331,0.5045045045045045,0.07059244949062031,0.004907518415468326,-0.1185383026317397,-0.18483484635219258,-0.11812417327815426
roc_20_100_200_w111,30,40,80,1112,0.5260791366906474,0.09865885131514661,0.017364273776914962,-0.13626764437284342,-0.21183613997769885,-0.1292275827902492
roc_20_100_200_w111,30,40,90,351,0.5641025641025641,0.17477727425067524,0.04581907202473623,-0.13907301980702944,-0.24109823759235058,-0.14583967636445977
roc_20_100_200_w111,40,20,70,1130,0.547787610619469,0.12017478029973484,0.028770408687262217,-0.1199987352468212,-0.20240934119475149,-0.1256174799971058
roc_20_100_200_w111,40,20,80,623,0.5922953451043339,0.15241708050953975,0.052980926161742214,-0.11126507275193664,-0.22302643488968812,-0.13024551230051232
roc_20_100_200_w111,40,20,90,252,0.5992063492063492,0.24529394430891702,0.07891719048625434,-0.14034360505845156,-0.25363648761673396,-0.1521226221765585
roc_20_100_200_w111,40,30,70,1904,0.5225840336134454,0.08807419999936404,0.017154243887804843,-0.12240940102627881,-0.1913108768073695,-0.12203321058401928
roc_20_100_200_w111,40,30,80,994,0.5583501006036218,0.12073654275008473,0.035167206096342385,-0.1214851343334925,-0.21274657910156428,-0.12846819507797103
roc_20_100_200_w111,40,30,90,366,0.5901639344262295,0.20538370517000526,0.069054103908061,-0.1331146551897516,-0.2441989194311439,-0.1474729095752668
roc_20_100_200_w111,40,40,70,2757,0.49474066013783097,0.06305434010899463,0.000582085285283418,-0.11914043723316542,-0.18217475822735768,-0.1167045498941056
roc_20_100_200_w111,40,40,80,1415,0.5215547703180212,0.08964906850426094,0.01567250059051095,-0.13507927369240402,-0.2047941750182141,-0.1272789741459839
roc_20_100_200_w111,40,40,90,495,0.5595959595959596,0.16061086786944653,0.04581907202473623,-0.13566910699476253,-0.2333276084524726,-0.1418972139724582
roc_50_100_200_w211,10,20,70,212,0.5990566037735849,0.17724835911888964,0.05856210670818979,-0.13278278709767113,-0.25240447002964594,-0.14977117722834937
roc_50_100_200_w211,10,20,80,97,0.6185567010309279,0.24751481869373643,0.07500534287957938,-0.1064604167494867,-0.26604772523665765,-0.14743463895286135
roc_50_100_200_w211,10,20,90,40,0.575,0.2543665232450418,0.062154934090566605,-0.16687330904467318,-0.30044036722168843,-0.15010406664863377
roc_50_100_200_w211,10,30,70,429,0.5664335664335665,0.13796378907318171,0.039335335084378587,-0.1259659881345449,-0.22979146949381604,-0.14228290322857504
roc_50_100_200_w211,10,30,80,166,0.6265060240963856,0.21590449641142867,0.07495330411447565,-0.12631055348689735,-0.24681365216853637,-0.14057128745855157
roc_50_100_200_w211,10,30,90,66,0.5454545454545454,0.19408914600075697,0.058816645762778785,-0.20443083975832463,-0.26644484337096913,-0.15390913364670908
roc_50_100_200_w211,10,40,70,841,0.5231866825208086,0.09683611835132723,0.012892399850559899,-0.12884107754053525,-0.2151235231323117,-0.13606032464826218
roc_50_100_200_w211,10,40,80,310,0.5741935483870968,0.15955419535697546,0.042665028869598,-0.12643741517318505,-0.23862191863626137,-0.14166123251395132
roc_50_100_200_w211,10,40,90,97,0.5257731958762887,0.16278391247392582,0.029926230551428512,-0.1651203827752784,-0.2557527164815692,-0.14892442008268056
roc_50_100_200_w211,20,20,70,587,0.5672913117546848,0.1361473667536729,0.04835097488224316,-0.12070809158556153,-0.22546284411415168,-0.13637423824158432
roc_50_100_200_w211,20,20,80,284,0.6091549295774648,0.21544701871601069,0.07026362671086206,-0.11635441276920411,-0.2446384629533357,-0.14607301348251128
roc_50_100_200_w211,20,20,90,128,0.6171875,0.26645497082051073,0.1007158133404526,-0.13360013484902608,-0.2628344572225829,-0.15308717413227496
roc_50_100_200_w211,20,30,70,1055,0.5327014218009478,0.10161747287673566,0.023711939549769356,-0.12531056501540117,-0.2079472186877078,-0.1315364321900103
roc_50_100_200_w211,20,30,80,481,0.5925155925155925,0.17346404402174492,0.06238896118758208,-0.1260004972679995,-0.23132142241943654,-0.136307639263589
roc_50_100_200_w211,20,30,90,188,0.6063829787234043,0.26842393466212444,0.09714976985265183,-0.14424670646730892,-0.24822508982341623,-0.14514550644159638
roc_50_100_200_w211,20,40,70,1766,0.513590033975085,0.06804620629020545,0.008294867190446586,-0.11940326506567817,-0.19371818051809375,-0.12431941233968029
roc_50_100_200_w211,20,40,80,785,0.5363057324840764,0.11230595636194014,0.02473315567592682,-0.12829423428840492,-0.21654033302700373,-0.13485590920583276
roc_50_100_200_w211,20,40,90,273,0.5604395604395604,0.20629711893232744,0.0681882123086821,-0.1508343755564262,-0.24026193967457385,-0.14752689343739434
roc_50_100_200_w211,30,20,70,954,0.5314465408805031,0.11053926147550189,0.01896205482775215,-0.1267578291913317,-0.21500135795869782,-0.13367728357112724
roc_50_100_200_w211,30,20,80,516,0.5736434108527132,0.16341164481282552,0.04535703862570517,-0.13632856873927157,-0.2331715200577139,-0.1426998277018462
roc_50_100_200_w211,30,20,90,227,0.6167400881057269,0.25867009333584035,0.09979470931673828,-0.13304547845806614,-0.24319229977066636,-0.14505840293075167
roc_50_100_200_w211,30,30,70,1568,0.5051020408163265,0.0753140129864367,0.004484167058873556,-0.12964069663241568,-0.19975187803728844,-0.12811260660583287
roc_50_100_200_w211,30,30,80,808,0.5544554455445545,0.12596658242598416,0.031976421468729255,-0.12879856238003606,-0.21759667894942156,-0.13462574469555533
roc_50_100_200_w211,30,30,90,342,0.5906432748538012,0.22925956032265515,0.07860155315923023,-0.14673930125103812,-0.23664652463489785,-0.14255726231826732
roc_50_100_200_w211,30,40,70,2394,0.5008354218880535,0.05490746311857526,0.002218920987804962,-0.12141661030909073,-0.18653301124954053,-0.12012997631693915
roc_50_100_200_w211,30,40,80,1205,0.5095435684647303,0.08675087979334724,0.00818108439076326,-0.13978160379451918,-0.20695477354719982,-0.13176227188680176
roc_50_100_200_w211,30,40,90,467,0.5310492505353319,0.17142320461718724,0.0346076860435518,-0.1730504273975476,-0.23467418088196362,-0.14800063655353882
roc_50_100_200_w211,40,20,70,1295,0.5181467181467182,0.08709139195134968,0.011343722448728166,-0.13199098625372446,-0.20667561044111638,-0.13179248930279497
